ie,davis_class_any,davis_class_code,mean_ie_lu_price,med_ie_lu_price,sd_ie_lu_price,count_ie_lu_price
1003,tomato,13,4500,4500,,1
1004,fallow,5,12191.617,12191.617,10961.229,2
1004,orchard,9,23544.277,26358.34,11652.872,5
1004,pasture,11,2673.4968,3507.041,1789.9957,6
1005,fallow,5,6551.981,4440.8584,4925.0264,3
1005,orchard,9,26345.313,26358.34,8784.0605,3
1005,pasture,11,461.59616,461.59616,,1
1006,pasture,11,1398.8401,1398.8401,,1
1007,fallow,5,4325.7158,4803.2622,2791.238,6
1007,orchard,9,154.15901,154.15901,,1
1007,pasture,11,9840.9053,9840.9053,8960.3516,2
1008,fallow,5,7220.5645,7220.5645,,1
1008,orchard,9,7674.4741,7674.4741,,1
1008,tomato,13,6908.1201,6908.1201,1287.8134,2
1009,grain,7,7367.5723,7367.5723,,1
1009,orchard,9,4018.0696,4018.0696,,1
1009,tomato,13,2184.0244,2184.0244,,1
1009,truck crops,14,6702.4502,6702.4502,2503.4685,2
1010,cotton,3,6041.2114,7745.332,3458.0544,4
1010,fallow,5,3290.2529,3290.2529,,1
1010,grain,7,7367.5723,7367.5723,,1
1010,tomato,13,1146.1193,1146.1193,,1
1011,alfalfa,1,7205.3193,7205.3193,,1
1011,cotton,3,4365.541,4365.541,101.73982,2
1011,grain,7,6215.6206,6215.6206,1843.8492,2
1012,alfalfa,1,12387.114,12620.576,3794.7332,5
1012,fallow,5,10219.339,5031.1538,10897.453,5
1012,grain,7,16835.527,18774.936,8273.4248,9
1012,orchard,9,21374.781,22295.363,10064.299,9
1012,truck crops,14,5697.0444,5697.0444,,1
1012,vineyard,15,24220.994,24220.994,,1
1013,alfalfa,1,13474.468,13307.843,4334.5288,7
1013,fallow,5,26984.258,12216.434,26283.693,3
1013,grain,7,17870.479,17548.91,7202.1323,14
1013,orchard,9,22295.086,23454.744,13555.987,11
1014,alfalfa,1,12553.163,12553.163,5145.8164,2
1014,fallow,5,17014.318,17014.318,4997.3037,2
1014,grain,7,7048.77,7048.77,5006.9365,2
1014,pasture,11,6315.8159,6315.8159,,1
1015,alfalfa,1,20892.096,20892.096,,1
1015,fallow,5,8426.6455,8690.4209,3008.8379,3
1015,grain,7,21186.6,21186.6,,1
1015,orchard,9,22547.967,24850.895,10672.48,3
1015,vineyard,15,21149.361,21149.361,41.092297,2
1016,alfalfa,1,21989.98,21989.98,,1
1016,grain,7,12115.229,12115.229,,1
1016,orchard,9,26804.582,10964.938,43628.023,6
1016,vineyard,15,11909.959,11909.959,4238.3374,2
1017,alfalfa,1,15559.01,14425.769,5733.9727,5
1017,developed,4,33050.633,33050.633,,1
1017,fallow,5,14824.894,14824.894,,1
1017,orchard,9,110115.53,25156.445,312430.69,15
1017,pasture,11,20230.711,20070.508,8016.5132,3
1017,vineyard,15,22441.59,23677.461,8125.8203,25
1018,alfalfa,1,16039.306,16039.306,3523.9536,2
1018,citrus and olives,2,21810.908,22502.07,3155.2004,3
1018,fallow,5,20809.977,21189.369,4374.8931,3
1018,orchard,9,28508.926,22300,25158.125,27
1018,pasture,11,17189.582,14077.504,8632.833,13
1018,vineyard,15,24424.021,23858.535,14857.133,41
1019,alfalfa,1,51084.723,51084.723,,1
1019,citrus and olives,2,26767.51,26859.158,10743.863,11
1019,orchard,9,20299.816,19205.92,7948.0229,35
1019,vineyard,15,37679.016,32578.949,26231.928,8
1020,alfalfa,1,15284.146,15364.044,9634.7383,3
1020,citrus and olives,2,21267.053,18750,13178.231,13
1020,fallow,5,18708.289,18708.289,63.367538,2
1020,orchard,9,19905.781,18375.828,9733.4619,28
1020,pasture,11,17390.711,18037.914,1547.201,3
1020,truck crops,14,23091.979,23091.979,,1
1020,vineyard,15,20642.855,23128.805,11528.142,8
1021,alfalfa,1,19834.594,18787.637,6189.8394,6
1021,citrus and olives,2,25007.09,27597.281,12247.892,4
1021,cotton,3,19270.254,19270.254,,1
1021,orchard,9,27310.193,28293.184,10976.11,8
1021,pasture,11,11333.992,11333.992,,1
1021,vineyard,15,29942.168,33329.488,10810.641,4
1022,alfalfa,1,18443.34,18443.34,,1
1022,citrus and olives,2,16146.911,16146.911,13924.16,2
1022,orchard,9,14905.67,15883.814,3116.1941,5
1022,pasture,11,21042.83,18408.602,18756.676,6
1022,vineyard,15,25947.123,23886.963,11032.479,3
1023,alfalfa,1,796256.19,796256.19,,1
1023,orchard,9,9174.832,9174.832,,1
1023,pasture,11,13922.746,8617.4824,12857.636,20
1023,wetland,16,18162.191,18162.191,,1
1024,fallow,5,5943.5283,5943.5283,4114.0703,2
1024,orchard,9,18662.26,17554.744,18808.453,3
1024,pasture,11,1951.9768,1951.9768,,1
1025,tomato,13,11809.363,11809.363,,1
1026,fallow,5,8078.5918,8078.5918,1599.1606,2
1026,orchard,9,20240.713,20240.713,,1
1027,cotton,3,2170.2322,2170.2322,3059.2046,2
1027,grain,7,5198.2378,5198.2378,5893.0107,2
1028,alfalfa,1,12818.069,12818.069,17980.689,2
1028,cotton,3,7292.9082,7292.9082,,1
1028,fallow,5,8439.0625,8439.0625,5833.9712,2
1028,grain,7,13210.344,13210.344,,1
1028,orchard,9,9241.418,9241.418,5060.3018,2
1028,truck crops,14,3738.4614,3738.4614,,1
1029,alfalfa,1,17374.977,17608.945,8275.7334,12
1029,cotton,3,18954.176,18954.176,,1
1029,developed,4,158376.09,158376.09,,1
1029,fallow,5,19637.563,17085.664,15035.406,4
1029,grain,7,33791.551,13059.47,74029.648,15
1029,orchard,9,62694.148,16500,149041.28,13
1029,vineyard,15,13033.67,13033.67,,1
1030,alfalfa,1,19010.143,16607.766,8582.9785,6
1030,fallow,5,30214.492,30214.492,,1
1030,grain,7,14776.688,15285.816,1440.8977,4
1030,orchard,9,42915.676,23188.051,50886.805,3
1031,alfalfa,1,18019.014,16278.115,9602.8779,5
1031,citrus and olives,2,13906.879,13906.879,,1
1031,grain,7,26374.967,20649.037,17718.59,14
1031,orchard,9,24608.033,23918.838,12389.711,20
1032,alfalfa,1,30428.574,23054.285,15363.595,4
1032,cotton,3,14510.506,14510.506,6289.2344,2
1032,fallow,5,83928.719,83928.719,,1
1032,grain,7,22112.852,22974.254,2888.3328,4
1032,orchard,9,25465.84,26513.695,11515.878,18
1032,pasture,11,17558.064,17558.064,,1
1033,alfalfa,1,56856.797,25883.893,75476.094,5
1033,developed,4,98726.906,98726.906,,1
1033,grain,7,22720.303,21255.627,11862.702,4
1033,orchard,9,78837.859,22322.918,256165.31,24
1033,vineyard,15,50306.813,26846.572,56493.266,8
1034,alfalfa,1,18846.971,23543.168,12185.505,4
1034,cotton,3,127418.9,127418.9,131768.25,2
1034,developed,4,175596.78,175596.78,,1
1034,fallow,5,626.40192,626.40192,,1
1034,grain,7,41319.965,41319.965,,1
1034,orchard,9,313929.59,34938.707,1073968.9,18
1034,pasture,11,16591.314,16591.314,2186.8604,2
1034,vineyard,15,25046.951,26335.578,10176.952,10
1035,developed,4,3501.7034,3501.7034,,1
1035,fallow,5,4937.3242,4937.3242,,1
1035,grain,7,161.7683,161.7683,,1
1035,orchard,9,1500.2043,1500.2043,304.06161,2
1035,pasture,11,11971.445,11971.445,12474.491,2
1035,tomato,13,7595.582,7595.582,,1
1036,developed,4,12374.02,12374.02,,1
1036,tomato,13,9913.1201,8747.6719,5827.5469,4
1037,cotton,3,9028.9551,9028.9551,,1
1037,fallow,5,4961.2129,4961.2129,69.191505,2
1037,orchard,9,4642.1802,4911.8398,4511.249,3
1038,cotton,3,3376.7371,3568.7002,2677.864,4
1038,fallow,5,3898.0313,3898.0313,,1
1038,grain,7,6404.8203,2529.5989,9730.9961,4
1038,orchard,9,7670.6943,7670.6943,8102.7007,2
1038,tomato,13,8017.6919,8017.6919,,1
1038,truck crops,14,2394.873,2394.873,273.53674,2
1039,alfalfa,1,5559.5376,5559.5376,,1
1039,cotton,3,2591.8167,2591.8167,3655.4153,2
1039,grain,7,9365.2256,9365.2256,,1
1039,orchard,9,5801.1777,5801.1777,,1
1040,alfalfa,1,7781.1538,7869.9551,7141.8242,5
1040,cotton,3,15326.936,15326.936,,1
1040,fallow,5,36731.895,31460.658,37589.828,4
1040,grain,7,15207.337,15207.337,,1
1040,orchard,9,142179.73,142179.73,,1
1041,alfalfa,1,22551.889,18813.314,11738.523,7
1041,cotton,3,12875.697,12875.697,2438.272,2
1041,fallow,5,87194.289,36616.09,134283.92,6
1041,grain,7,32280.611,15958.882,28147.1,7
1041,orchard,9,20744.623,11069.989,17689.988,9
1041,vineyard,15,56417.008,47648.324,49907.551,3
1042,alfalfa,1,27659.035,24368.311,18904.295,4
1042,developed,4,66366.484,66366.484,,1
1042,fallow,5,29926.918,32353.66,7079.4453,3
1042,grain,7,31393.666,15523.944,38858.676,12
1042,orchard,9,79140.469,21563.553,229063.59,18
1042,vineyard,15,6271.6089,6271.6089,7358.5957,2
1043,alfalfa,1,31745.705,31745.705,30706.121,2
1043,fallow,5,57466.461,57466.461,,1
1043,grain,7,18469.902,18632.82,7759.0107,8
1043,orchard,9,28388.506,21193.633,24650.648,11
1043,vineyard,15,31917.322,25433.264,15211.812,3
1044,alfalfa,1,9585,9585,,1
1044,grain,7,20244.764,20244.764,,1
1044,orchard,9,12024.974,14295.433,4384.4502,7
1045,alfalfa,1,20151.672,26283.902,8987.5205,5
1045,citrus and olives,2,41764.059,41764.059,,1
1045,cotton,3,34244.668,34244.668,,1
1045,developed,4,142714.08,142714.08,,1
1045,grain,7,21181.027,21181.027,5121.4209,2
1045,orchard,9,23428.785,16809.332,17751.418,16
1045,vineyard,15,16744.297,15631.725,7372.5654,9
1046,alfalfa,1,20135.566,20135.566,6894.5654,2
1046,citrus and olives,2,34241.504,23919.432,27808.131,4
1046,fallow,5,17856.742,17665.363,4462.2192,5
1046,grain,7,15826.848,15826.848,2687.4055,2
1046,orchard,9,20504.795,19646.654,12671.055,33
1046,pasture,11,18717.938,18206.031,4614.7847,6
1046,vineyard,15,28213.553,24220.791,16536.695,6
1047,citrus and olives,2,24604.209,25682.969,10194.72,10
1047,developed,4,742750.19,742750.19,,1
1047,fallow,5,21776.754,15191.164,11714.254,3
1047,grain,7,25322.879,25322.879,,1
1047,orchard,9,51173.426,22660.043,108978.29,16
1047,pasture,11,30381.184,20284.344,32843.594,10
1047,vineyard,15,30098.035,26195.371,12952.352,6
1047,wetland,16,32329.197,32329.197,,1
1048,alfalfa,1,8151.521,8151.521,4758.4731,2
1048,citrus and olives,2,18464.311,16494.096,8805.7988,27
1048,fallow,5,20832.197,22737.904,9307.2217,3
1048,orchard,9,19948.426,14840.426,17604.277,23
1048,pasture,11,17763.838,19961.859,6757.396,8
1048,vineyard,15,19405.045,20152.195,4738.4888,4
1049,citrus and olives,2,15026.148,12519.751,7448.1426,11
1049,orchard,9,10753.151,10753.151,9287.957,2
1049,pasture,11,22925.58,10538.127,45343.949,20
1050,citrus and olives,2,12887.337,12887.337,,1
1050,developed,4,5899.8125,5899.8125,,1
1050,fallow,5,7613.3145,7613.3145,648.33649,2
1050,grain,7,857.81116,857.81116,275.09424,2
1050,orchard,9,2922.3677,2922.3677,34.833122,2
1051,orchard,9,22427.816,22427.816,20063.711,2
1051,tomato,13,14965.138,14965.138,4316.5708,2
1051,truck crops,14,6883.7905,6883.7905,2247.4485,2
1051,vineyard,15,12941.464,12941.464,,1
1052,cotton,3,7412.4473,7412.4473,1497.5406,2
1052,grain,7,1081.6038,7.7260623,1865.215,3
1052,orchard,9,4716.2725,4716.2725,6666.7754,2
1052,tomato,13,3308.3833,3308.3833,,1
1053,fallow,5,2329.3118,2329.3118,,1
1053,grain,7,4.722744,4.722744,4.2473335,2
1054,cotton,3,5190.646,5190.646,1662.0347,2
1054,orchard,9,4954.7437,4954.7437,,1
1055,alfalfa,1,18732.617,14576.771,16403.67,10
1055,developed,4,151911.64,151911.64,,1
1055,fallow,5,19513.242,9117.7979,33488.68,21
1055,grain,7,9943.2354,8718.2031,6276.5923,11
1055,orchard,9,51645.598,6726.6626,104440.38,5
1056,alfalfa,1,18213.066,16691.99,12578.654,6
1056,cotton,3,17676.422,17676.422,1491.0879,2
1056,developed,4,64425.914,64425.914,37520.25,2
1056,fallow,5,24846.219,18801.063,20325.625,14
1056,grain,7,12949.894,12497.748,4467.0747,10
1056,orchard,9,34837.707,16743.207,45448.055,7
1056,pasture,11,3045.6177,3045.6177,,1
1057,alfalfa,1,21231.736,16015.946,22283.396,5
1057,cotton,3,17725.48,15563.7,13124.309,4
1057,developed,4,46636.785,46636.785,24533.896,2
1057,fallow,5,50558.055,34885.566,50903.367,10
1057,grain,7,21852.945,17539.756,20742.393,10
1057,orchard,9,82819.898,28320.926,130176.99,12
1058,alfalfa,1,10310.465,10310.465,392.11279,2
1058,cotton,3,9641.9346,4174.3672,13791.052,4
1058,fallow,5,20862.727,21707.359,2334.1206,4
1058,grain,7,21055.051,20874.57,6382.9834,15
1058,orchard,9,29992.447,25473.922,19947.521,9
1059,grain,7,18435.563,19985,12882.98,3
1059,orchard,9,4557.3662,4557.3662,,1
1060,cotton,3,46179.008,46179.008,,1
1060,grain,7,10153.493,10153.493,12666.623,2
1061,alfalfa,1,830.02344,830.02344,,1
1061,grain,7,20160.215,20160.215,4016.064,2
1061,orchard,9,13213.523,12074.898,3843.3313,4
1061,pasture,11,6091.3911,6091.3911,,1
1061,vineyard,15,12427.669,12427.669,5636.4985,2
1062,alfalfa,1,16181.504,16181.504,5656.7871,2
1062,citrus and olives,2,12410.798,10397.785,6559.1646,3
1062,fallow,5,12000,12000,,1
1062,grain,7,18957.063,18052.908,5195.1104,5
1062,orchard,9,20116.602,16927.578,13907.207,24
1062,pasture,11,23818.652,23613.963,14303.122,7
1062,vineyard,15,18930.201,20325.584,6451.2939,9
1063,alfalfa,1,16118.057,16118.057,,1
1063,citrus and olives,2,31037.371,21735.824,46501.086,28
1063,fallow,5,26195.93,13050.799,29917.217,4
1063,grain,7,14189.063,14189.063,,1
1063,orchard,9,16377.73,13975.201,6719.0513,17
1063,pasture,11,18700.193,17255.285,12099.033,7
1063,vineyard,15,37499.711,18357.002,59968.57,9
1064,citrus and olives,2,15677.463,13810.574,7568.999,42
1064,fallow,5,14949.291,11901.123,6694.9238,7
1064,grain,7,12412.315,12412.315,4322.0327,2
1064,orchard,9,14934.011,15893.988,6433.0337,18
1064,pasture,11,21094.299,17857.143,15476.546,17
1064,vineyard,15,26022.238,26022.238,1390.6235,2
1065,citrus and olives,2,15366.444,13114.466,10652.34,12
1065,fallow,5,8581.8535,7372.9409,6938.999,3
1065,orchard,9,12778.049,12778.049,10976.609,2
1065,pasture,11,110118.2,7074.6108,209991.08,4
1065,vineyard,15,27939.387,27939.387,,1
1066,developed,4,610.66669,610.66669,,1
1066,fallow,5,16668.162,15750.36,15583.178,4
1066,grain,7,1621.793,1621.793,204.29283,2
1066,orchard,9,9657.1553,10827.332,5946.3428,4
1066,pasture,11,6435.4033,6633.9199,6862.2461,4
1067,alfalfa,1,103.80217,103.80217,,1
1067,cotton,3,982.3327,982.3327,,1
1067,fallow,5,11373.201,11373.201,7189.71,2
1067,grain,7,14531.25,14531.25,11711.456,2
1067,orchard,9,21178.418,21178.418,,1
1069,cotton,3,8400.1602,8400.1602,,1
1069,fallow,5,5977.7642,6388.2573,4244.3564,3
1070,alfalfa,1,13677.125,8227.8301,11693.11,5
1070,fallow,5,8289.7529,8608.3262,4466.2017,9
1070,grain,7,5822.2544,6045.6577,2894.1658,5
1071,alfalfa,1,5802.4019,5802.4019,,1
1071,fallow,5,9136.1543,10127.443,5432.7422,3
1071,grain,7,36290.395,8742.1699,80049.742,9
1071,orchard,9,46764.055,46764.055,49347.852,2
1072,alfalfa,1,5531.4902,5531.4902,5643.5889,2
1072,cotton,3,22770.121,22770.121,595.37427,2
1072,fallow,5,21845.467,21845.467,25684.551,2
1072,grain,7,23526.385,17016.566,15895.388,10
1072,orchard,9,1451372.6,1451372.6,2024208.6,2
1073,alfalfa,1,84740.664,84740.664,,1
1073,cotton,3,16750.199,16750.199,91.638,2
1073,fallow,5,26765.385,26765.385,,1
1073,grain,7,19436.75,15551.633,16545.586,9
1073,orchard,9,18523.379,18523.379,4051.3088,2
1074,cotton,3,15344.467,15344.467,,1
1074,grain,7,28442.617,24668.256,10219.553,5
1074,orchard,9,29334.451,28512.766,8745.8242,4
1075,fallow,5,46592.52,46592.52,,1
1075,grain,7,20034.551,20034.551,,1
1076,cotton,3,24659.863,24659.863,,1
1076,grain,7,23855.387,20379.051,24581.771,3
1076,orchard,9,23719.623,23719.623,20880.381,2
1076,pasture,11,17624.039,17624.039,6622.1611,2
1077,alfalfa,1,15991.334,15991.334,2425.3452,2
1077,citrus and olives,2,17048.113,15356.37,8061.2998,3
1077,fallow,5,16394.492,16394.492,1768.7019,2
1077,grain,7,12732.604,10421.15,10287.156,3
1077,orchard,9,15494.859,11054.166,9924.7402,5
1077,pasture,11,23052.447,18891.014,17754.434,5
1077,truck crops,14,9033.8691,9033.8691,,1
1077,vineyard,15,11003.935,9987.6719,3900.0369,3
1078,alfalfa,1,4302.4609,4302.4609,4790.3062,2
1078,grain,7,13268.313,10421.15,8796.4443,5
1078,pasture,11,4368.1548,4641.5234,3252.3931,4
1079,alfalfa,1,11573.605,11573.605,716.79498,2
1079,citrus and olives,2,19379.787,16561.734,12596.32,26
1079,developed,4,37916.957,37916.957,,1
1079,fallow,5,12177.591,12177.591,,1
1079,grain,7,12963.999,12963.999,6676.5425,2
1079,orchard,9,16560.785,11442.305,8667.7031,7
1079,pasture,11,16246.395,15650.548,8778.0479,11
1079,vineyard,15,17883.633,17846.219,8455.9619,5
1080,citrus and olives,2,15756.3,15125.734,7763.688,48
1080,developed,4,95064.461,95064.461,,1
1080,fallow,5,23622.359,16673.84,16003.468,5
1080,orchard,9,14966.415,15910.557,7960.5513,9
1080,pasture,11,42900.203,15812.903,47726.602,3
1080,vineyard,15,17226.117,18148.363,4889.7295,4
1080,wetland,16,1949.0156,1949.0156,,1
1081,alfalfa,1,6120.6167,6243.7891,2171.4211,3
1081,cotton,3,2559.3948,2559.3948,,1
1081,fallow,5,12233.745,12365.619,3931.8074,3
1081,grain,7,20057.256,7992.3037,26807.674,4
1083,grain,7,2985.8823,2985.8823,4112.6948,2
1084,alfalfa,1,12836.424,12836.424,,1
1084,grain,7,5754.0244,5754.0244,5635.6343,2
1085,alfalfa,1,11550.272,11550.272,4014.6677,2
1085,grain,7,28606.9,24189.271,19077.541,7
1085,orchard,9,30219.631,30219.631,23270.617,2
1086,alfalfa,1,19473.848,18615.049,4325.4722,6
1086,cotton,3,21090.15,21090.15,386.37033,2
1086,grain,7,23933.477,23930.004,14118.627,12
1086,orchard,9,31053.791,26944.496,18066.326,9
1086,pasture,11,52393.949,52393.949,,1
1087,fallow,5,15916.548,15916.548,,1
1087,grain,7,16107.125,16107.125,15678.425,2
1087,orchard,9,24707.15,15631.724,20210.92,3
1087,vineyard,15,87407.57,87407.57,,1
1088,citrus and olives,2,127268.44,127268.44,97246.805,2
1088,cotton,3,15520.234,17006.635,4544.4463,5
1088,fallow,5,31994.926,31994.926,9540.4072,2
1088,grain,7,17366.777,15999.774,5815.2065,6
1088,orchard,9,50931.844,21648.504,91291.852,13
1089,alfalfa,1,20323.834,20323.834,,1
1089,citrus and olives,2,11917.659,11917.659,,1
1089,fallow,5,7049.6011,7049.6011,,1
1089,grain,7,24945.846,24945.846,3327.0146,2
1089,orchard,9,373286.44,373286.44,,1
1090,alfalfa,1,13868.42,13868.42,6447.7173,2
1090,citrus and olives,2,16608.838,16216.627,6250.3789,25
1090,developed,4,132747.67,132747.67,,1
1090,fallow,5,19781.443,14379.727,10595.89,3
1090,grain,7,15116.024,11405.814,9014.749,6
1090,orchard,9,16746.746,19173.314,4236.0195,5
1090,pasture,11,11640.571,8736.8525,6660.7822,7
1090,vineyard,15,27927.926,27927.926,,1
1091,citrus and olives,2,16615.271,11747.587,21055.83,26
1091,developed,4,19565.219,19565.219,,1
1091,fallow,5,11046.66,9971.6016,6342.1572,4
1091,orchard,9,14193.49,13182.397,1817.7391,3
1091,pasture,11,30215.641,15576.195,51299.434,7
1092,citrus and olives,2,15406.269,14757.547,6540.5,26
1092,fallow,5,13180.601,13180.601,,1
1092,orchard,9,17285.762,18302.182,9889.9814,4
1092,pasture,11,12090.746,12090.746,15842.549,2
1092,vineyard,15,40367.344,40367.344,,1
1093,citrus and olives,2,16254.732,18633.426,5674.3677,9
1093,fallow,5,10839.702,10059.749,1749.9697,3
1093,orchard,9,23398.764,24633.543,11441.865,6
1093,pasture,11,6598.8848,4556.4189,6683.543,4
1094,developed,4,135153.17,135153.17,,1
1094,fallow,5,34683.738,34683.738,13580.682,2
1094,grain,7,27502.395,27502.395,8382.9707,2
1094,orchard,9,24685.672,24685.672,,1
1094,pasture,11,17600.74,17600.74,,1
1095,alfalfa,1,2801.5439,2801.5439,,1
1095,citrus and olives,2,19982.777,19982.777,5472.5098,2
1095,cotton,3,12881.857,12881.857,,1
1095,orchard,9,27925.68,24000,21487.738,9
1095,pasture,11,22454.441,19081.303,5845.7104,3
1096,alfalfa,1,19332.014,19332.014,,1
1096,citrus and olives,2,19578.887,18383.145,13849.212,20
1096,fallow,5,10958.133,10958.133,,1
1096,grain,7,12877.255,12877.255,,1
1096,orchard,9,31996.996,28469.43,13026.565,6
1096,pasture,11,29512.373,17222.148,26295.629,6
1097,citrus and olives,2,18553.633,16664.492,11126.543,30
1097,developed,4,21710.729,21710.729,,1
1097,fallow,5,6655.9097,6655.9097,,1
1097,grain,7,15134.992,15134.992,,1
1097,orchard,9,9744.1045,9744.1045,6704.0625,2
1097,pasture,11,18064.047,17952.984,3756.2798,4
1098,alfalfa,1,17318.396,17318.396,20529.93,2
1098,citrus and olives,2,15412.744,17368.764,6731.2095,6
1098,developed,4,25596.07,25596.07,,1
1098,grain,7,23971.092,25036.801,3299.8508,3
1098,orchard,9,33426.113,27218.287,23078.506,11
1098,pasture,11,18294.432,16778.818,2842.2537,5
1098,vineyard,15,18924.088,18924.088,,1
1099,alfalfa,1,14176.775,14176.775,502.80057,2
1099,citrus and olives,2,21145.945,19891.148,19231.107,20
1099,developed,4,1264334.5,1264334.5,1764463.4,2
1099,fallow,5,26615.406,24237.816,15254.139,6
1099,orchard,9,25212.576,19756.957,19032.445,6
1099,pasture,11,21773.582,14919.433,17437.057,6
1099,vineyard,15,8121.0254,8121.0254,,1
1100,alfalfa,1,27246.342,27246.342,,1
1100,cotton,3,16858.68,13546.387,7524.5137,5
1100,grain,7,11660.279,15303.919,7809.8638,9
1100,orchard,9,22139.203,19824.016,14470.628,11
1100,vineyard,15,18472.25,18472.25,,1
1101,alfalfa,1,29761.84,29761.84,,1
1101,cotton,3,22243.141,22243.141,,1
1101,fallow,5,26023.652,26023.652,7327.5391,2
1101,grain,7,29378.68,28740.508,10957.918,7
1101,orchard,9,39931.027,24750.23,44713.891,17
1101,pasture,11,32584.729,33127.977,26002.127,4
1101,vineyard,15,35894.996,34381.648,29186.684,3
1102,alfalfa,1,23756.414,29471.299,10359.715,3
1102,citrus and olives,2,10496.695,10496.695,1655.0905,2
1102,developed,4,89302.977,89302.977,,1
1102,fallow,5,17813.344,17813.344,1374.443,2
1102,grain,7,32462.789,33688.254,6450.9619,4
1102,orchard,9,23078.025,24938.09,8161.2339,26
1102,pasture,11,15974.563,17136.135,3136.1318,4
1103,alfalfa,1,21829.195,20561.572,9436.3154,3
1103,citrus and olives,2,23127.25,18831.639,13900.771,28
1103,developed,4,151667.83,151667.83,,1
1103,fallow,5,14526.59,14526.59,2393.3672,2
1103,grain,7,22857.955,24058.313,2967.0884,3
1103,orchard,9,22245.273,22052.135,13539.899,9
1103,pasture,11,28918.445,28918.445,1845.5957,2
1103,vineyard,15,25318.605,25318.605,,1
1104,citrus and olives,2,32977.172,20897.982,64915.957,24
1104,developed,4,73859.602,73859.602,,1
1104,fallow,5,33544.398,31216.623,6141.7524,3
1104,orchard,9,20957.5,20957.5,8565.3955,2
1104,pasture,11,7995.2632,6014.1299,8293.9336,6
1105,citrus and olives,2,20247.627,17670.25,13953.607,17
1105,orchard,9,21295.57,21295.57,1637.3043,2
1105,pasture,11,30918.668,30918.668,31524.27,2
1106,developed,4,3377.4502,610.66669,5192.897,3
1106,fallow,5,6394.5752,602.23627,11714.48,4
1106,orchard,9,6281.4204,6281.4204,6899.7529,2
1111,fallow,5,3641.3716,3641.3716,,1
1112,alfalfa,1,13739.296,13424.691,3200.1968,4
1112,developed,4,6579.0083,6579.0083,,1
1112,fallow,5,23809.658,15352.668,24121.705,4
1112,grain,7,50637.215,50637.215,,1
1113,alfalfa,1,10165.18,10165.18,,1
1113,grain,7,1769.0293,1769.0293,,1
1114,alfalfa,1,272445.47,22201.473,508546.75,4
1114,grain,7,13792.016,14808.258,8739.4346,5
1114,orchard,9,12313.274,12313.274,584.56049,2
1115,alfalfa,1,18284.082,19386.176,5798.4692,3
1115,cotton,3,21161.668,21483.08,5660.9668,8
1115,grain,7,17446.34,17422.605,7251.98,10
1115,orchard,9,19850.414,14960.772,12962.104,6
1116,alfalfa,1,15117.587,15117.587,,1
1116,cotton,3,24564.814,24564.814,,1
1116,developed,4,375090.47,375090.47,,1
1116,grain,7,22920.77,20516.041,9319.7012,5
1116,truck crops,14,54878.473,54878.473,,1
1117,alfalfa,1,20987.994,24894.867,14055.589,3
1117,citrus and olives,2,8553.3115,8553.3115,,1
1117,cotton,3,7152.894,7152.894,,1
1117,fallow,5,17705.385,17705.385,,1
1117,grain,7,31356.66,32371.813,16232.338,4
1117,orchard,9,22772.693,22576.594,7628.3311,9
1117,pasture,11,24975.254,24975.254,,1
1118,alfalfa,1,12743.363,11705.453,4107.9067,4
1118,citrus and olives,2,41011.414,20837.23,57614.512,5
1118,fallow,5,10028.251,10028.251,,1
1118,grain,7,32651.156,20683.684,41114.496,6
1118,orchard,9,21221.203,20473.773,17648.107,4
1118,pasture,11,9627.8359,9627.8359,,1
1118,vineyard,15,18415.367,18415.367,,1
1119,citrus and olives,2,23953.053,20837.23,21884.389,65
1119,fallow,5,16935.938,16303.426,2874.8469,3
1119,orchard,9,26546.436,22403.563,16131.622,12
1119,pasture,11,39719.375,19920.492,50721.07,8
1120,citrus and olives,2,19732.932,15394.856,11965.422,21
1120,fallow,5,15652.152,15399.074,8277.9961,4
1120,orchard,9,12389.603,12783.392,3112.6545,3
1120,pasture,11,11893.653,12265.477,4304.9565,6
1121,alfalfa,1,9047.7441,9047.7441,2881.863,2
1121,cotton,3,15289.873,15289.873,7897.9551,2
1121,fallow,5,37961.051,37961.051,,1
1121,grain,7,17417.516,15976.867,8084.1885,4
1121,orchard,9,11899.928,11899.928,,1
1121,pasture,11,697.55676,697.55676,,1
1122,alfalfa,1,8074.0986,8074.0986,1964.8329,2
1122,cotton,3,14857.34,14857.34,,1
1122,grain,7,466.71451,466.71451,,1
1122,orchard,9,15304.284,13629.775,3710.073,3
1123,alfalfa,1,2295.5371,2295.5371,,1
1123,cotton,3,29531.479,29531.479,,1
1123,grain,7,14262.703,5283.8833,17451.045,3
1123,orchard,9,40005.031,40005.031,,1
1124,cotton,3,14271.178,14271.178,,1
1124,fallow,5,24351.008,24351.008,,1
1124,grain,7,26548.002,26142.951,20086.041,3
1124,orchard,9,1471144.1,1471144.1,2013302.1,2
1125,cotton,3,17912.318,17912.318,,1
1125,grain,7,17305.416,18000,5680.0977,5
1125,orchard,9,30443.979,30443.979,,1
1126,alfalfa,1,17644.275,17644.275,,1
1126,citrus and olives,2,18801.668,17226.633,8509.7021,50
1126,fallow,5,11490.616,11321.764,7693.0479,4
1126,grain,7,17216.398,17216.398,,1
1126,orchard,9,24553.898,19865.17,16433.434,11
